gb_id,label
353063,Immunology;Neurosciences
353067,Rheumatology
326628,Biochemistry & Molecular Biology;Cell Biology
326625,"Chemistry, Medicinal"
353121,Immunology
353058,"Chemistry, Medicinal"
98907,Immunology;Genetics & Heredity
520571,"Biochemistry & Molecular Biology;Chemistry, Medicinal"
98926,Rheumatology
98898,Immunology;Pathology;Cell Biology
814590,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
98977,Multidisciplinary Sciences
98946,Biochemistry & Molecular Biology;Cell Biology
98918,Cell Biology
521557,Biochemical Research Methods
157084,Immunology;Genetics & Heredity
98896,Biochemistry & Molecular Biology
807429,Immunology
98885,Biochemistry & Molecular Biology;Neurosciences
789036,Microbiology;Pharmacology & Pharmacy
157070,Genetics & Heredity
781797,Rheumatology
98986,Immunology;Neurosciences
98933,Biochemistry & Molecular Biology;Genetics & Heredity
98958,Biochemistry & Molecular Biology;Biophysics
98972,Oncology
577031,Pharmacology & Pharmacy
98964,Cell Biology
326586,Immunology;Genetics & Heredity
267512,Immunology;Genetics & Heredity
373214,Rheumatology
326620,Biochemistry & Molecular Biology;Cell Biology
326578,Genetics & Heredity
802687,Immunology;Neurosciences
781820,Rheumatology
267442,Biochemistry & Molecular Biology;Cell Biology
267488,Rheumatology
326597,Genetics & Heredity
326598,Immunology
326623,Rheumatology
326589,Microbiology;Pharmacology & Pharmacy
326621,Biochemistry & Molecular Biology;Biophysics
801718,Parasitology;Infectious Diseases;Tropical Medicine
326567,Endocrinology & Metabolism;Physiology
326556,Immunology;Biochemistry & Molecular Biology
326582,Biochemistry & Molecular Biology;Cell Biology
590748,Neurosciences;Clinical Neurology
353069,Biochemistry & Molecular Biology;Cell Biology;Biophysics
353131,Rheumatology
353081,Biochemistry & Molecular Biology;Cell Biology;Biology
330388,Biochemistry & Molecular Biology;Cell Biology;Biophysics
353101,Biochemistry & Molecular Biology
361271,Immunology
801719,"Chemistry, Medicinal"
353089,Immunology;Genetics & Heredity
353134,Rheumatology
630197,Rheumatology
353115,Rheumatology
353052,Parasitology;Biochemistry & Molecular Biology
353100,Rheumatology
353090,Biochemistry & Molecular Biology
361225,Microbiology;Biochemistry & Molecular Biology
346135,Immunology;Transplantation;Surgery
807376,Biochemistry & Molecular Biology
346115,"Chemistry, Medicinal"
353103,Biochemistry & Molecular Biology;Cell Biology;Biophysics
353114,Biochemistry & Molecular Biology
353120,Biochemistry & Molecular Biology;Genetics & Heredity
353093,Biochemistry & Molecular Biology
353097,Parasitology;Biochemistry & Molecular Biology
353110,Parasitology
353132,Parasitology
353124,Immunology;Transplantation;Surgery
361263,Immunology
533201,Rheumatology
794730,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
386125,Biochemistry & Molecular Biology;Cell Biology;Biophysics
386106,Biochemistry & Molecular Biology;Biophysics
801430,Immunology
386104,Immunology;Cell Biology
386115,Biochemistry & Molecular Biology;Cell Biology;Biophysics
815510,Immunology
386100,Biochemistry & Molecular Biology;Cell Biology;Biophysics
330284,Biochemistry & Molecular Biology;Biophysics
353056,Biochemistry & Molecular Biology;Biophysics
353094,Biochemistry & Molecular Biology;Cell Biology;Biology
361218,Gastroenterology & Hepatology
386112,Parasitology;Biochemistry & Molecular Biology
386119,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
386116,Hematology
387078,Immunology
387071,Biochemistry & Molecular Biology
387069,Immunology;Biochemistry & Molecular Biology
387097,Microbiology;Pharmacology & Pharmacy
387082,"Chemistry, Medicinal"
387088,Immunology;Pathology;Cell Biology
387105,Immunology
387099,Biochemistry & Molecular Biology
134524,Biochemistry & Molecular Biology
134516,Parasitology;Infectious Diseases;Tropical Medicine
155473,Gastroenterology & Hepatology
114790,Genetics & Heredity
114791,Genetics & Heredity
559433,Parasitology;Biochemistry & Molecular Biology
155484,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
846170,Neurosciences
155485,Multidisciplinary Sciences
134525,Multidisciplinary Sciences
134521,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
127662,Dermatology
127671,Multidisciplinary Sciences
127674,Multidisciplinary Sciences
117715,Biochemical Research Methods
846173,Rheumatology
114789,Multidisciplinary Sciences
819598,Microbiology
155482,Microbiology;Pharmacology & Pharmacy
846174,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
133981,Multidisciplinary Sciences
127133,Multidisciplinary Sciences
134526,Multidisciplinary Sciences
98839,Genetics & Heredity
98825,Rheumatology
98827,"Chemistry, Medicinal"
127681,"Chemistry, Multidisciplinary"
39809,Immunology
98494,Multidisciplinary Sciences
127666,Gastroenterology & Hepatology
127684,Pharmacology & Pharmacy
134529,Biochemistry & Molecular Biology;Genetics & Heredity
122032,Multidisciplinary Sciences
557061,Rheumatology
39813,Microbiology;Pharmacology & Pharmacy
98822,Oncology
39803,Multidisciplinary Sciences
39815,Cardiac & Cardiovascular Systems;Peripheral Vascular Disease
177039,"Medicine, General & Internal"
98836,Neurosciences;Clinical Neurology
39793,Parasitology;Tropical Medicine
114785,Genetics & Heredity
98841,Biochemistry & Molecular Biology
896255,Pharmacology & Pharmacy
98837,Genetics & Heredity
114794,"Chemistry, Organic"
157223,Pharmacology & Pharmacy;Neurosciences
172682,Immunology
190864,Neurosciences
189111,Multidisciplinary Sciences
182624,Virology
222027,Biochemistry & Molecular Biology;Cell Biology;Biology
187854,Genetics & Heredity
172680,Rheumatology
196170,Multidisciplinary Sciences
196168,Genetics & Heredity
196169,Immunology;Neurosciences
168745,Multidisciplinary Sciences
201770,Rheumatology
214380,Parasitology;Veterinary Sciences
213864,Rheumatology
172694,Plant Sciences
189110,Biochemistry & Molecular Biology
172696,Pharmacology & Pharmacy
172684,Cell Biology
157210,Biochemical Research Methods
172685,Multidisciplinary Sciences
134515,Parasitology;Tropical Medicine
127669,Parasitology;Tropical Medicine
157219,"Chemistry, Multidisciplinary"
133513,Biochemistry & Molecular Biology;Biophysics
134527,"Chemistry, Medicinal;Chemistry, Organic"
127483,Virology
127676,"Chemistry, Medicinal;Infectious Diseases"
37351,Multidisciplinary Sciences
39808,Parasitology;Infectious Diseases;Tropical Medicine
39790,Multidisciplinary Sciences
851786,Pharmacology & Pharmacy
39792,Multidisciplinary Sciences
39796,Parasitology;Biochemistry & Molecular Biology
98830,Multidisciplinary Sciences
98834,Microbiology;Pharmacology & Pharmacy;Infectious Diseases
39812,Genetics & Heredity;Biotechnology & Applied Microbiology
114788,Parasitology;Microbiology;Virology
98844,Cell Biology
39810,"Chemistry, Medicinal;Infectious Diseases"
98828,Multidisciplinary Sciences
114784,Biochemistry & Molecular Biology;Genetics & Heredity
114792,"Chemistry, Medicinal"
97887,"Biochemistry & Molecular Biology;Chemistry, Medicinal"
98829,Multidisciplinary Sciences
830850,Virology
98833,Multidisciplinary Sciences
39787,Endocrinology & Metabolism
114782,Microbiology;Biochemistry & Molecular Biology
98842,Immunology;Pathology;Cell Biology
98843,Immunology
76915,Oncology
114445,Biochemistry & Molecular Biology;Cell Biology
98823,Pharmacology & Pharmacy
114786,Cell Biology
39804,Immunology;Genetics & Heredity
536524,Biochemistry & Molecular Biology
39814,Microbiology;Pharmacology & Pharmacy
157222,Genetics & Heredity
39807,Rheumatology
98831,Rheumatology
98826,Immunology
39791,Multidisciplinary Sciences
114787,Parasitology;Biochemistry & Molecular Biology
157239,Gastroenterology & Hepatology
849656,"Chemistry, Medicinal"
157233,Rheumatology
157228,Rheumatology
157230,Rheumatology
157238,Biochemistry & Molecular Biology
157215,Cell Biology;Oncology
400091,Parasitology;Tropical Medicine
400092,Immunology
560930,Biochemistry & Molecular Biology
387112,Biochemistry & Molecular Biology;Cell Biology
387110,Parasitology
494816,Genetics & Heredity
493370,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
400085,Immunology;Genetics & Heredity
400082,Immunology;Pathology;Cell Biology
400077,Immunology
490956,Immunology
400086,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
490821,Immunology
488920,"Pharmacology & Pharmacy;Plant Sciences;Chemistry, Medicinal"
400073,Immunology;Pathology;Cell Biology
400074,Cell Biology
471056,Oncology
490822,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
393079,Protistas
387127,Rheumatology
500247,Multidisciplinary Sciences
386117,Immunology;Genetics & Heredity
386110,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
386095,Parasitology;Biochemistry & Molecular Biology
386103,Biochemistry & Molecular Biology
386094,Biochemistry & Molecular Biology;Cell Biology
386099,Immunology;Pathology;Cell Biology
481763,Rheumatology
489322,Microbiology
387121,Immunology
387115,"Biochemistry & Molecular Biology;Chemistry, Inorganic & Nuclear"
387125,Biochemistry & Molecular Biology
387095,Immunology;Pathology;Cell Biology
387123,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
387086,Immunology;Genetics & Heredity
387107,Biochemistry & Molecular Biology
387076,"Chemistry, Medicinal;Chemistry, Organic"
387091,Microbiology;Pharmacology & Pharmacy
387067,Immunology;Neurosciences
400080,Biochemistry & Molecular Biology;Biophysics
400088,Rheumatology
400075,Parasitology
400093,Parasitology
387119,Biochemistry & Molecular Biology;Cell Biology
387063,Biochemistry & Molecular Biology
387074,"Chemistry, Medicinal"
387084,Biochemistry & Molecular Biology
387080,Neurosciences;Clinical Neurology
422417,Plant Sciences
487857,Rheumatology
353096,Immunology;Genetics & Heredity
353108,Biochemistry & Molecular Biology
361212,Biochemistry & Molecular Biology
386107,Biochemistry & Molecular Biology
386114,Biochemistry & Molecular Biology;Cell Biology
386109,Biochemistry & Molecular Biology
860020,Biochemistry & Molecular Biology
400087,Genetics & Heredity
400076,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity
494817,Biology
386120,Immunology;Genetics & Heredity
386124,Biochemistry & Molecular Biology
386113,Rheumatology
485484,Microbiology
489324,"Biochemistry & Molecular Biology;Chemistry, Medicinal;Chemistry, Organic"
486178,Immunology;Microbiology
488919,Microbiology
486376,Rheumatology
499489,Genetics & Heredity
525113,Biology
481242,Rheumatology
520873,Genetics & Heredity
480967,Cell & Tissue Engineering
492052,Plant Sciences
375930,Pharmacology & Pharmacy
319234,Multidisciplinary Sciences
397068,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
319233,Multidisciplinary Sciences
421171,Endocrinology & Metabolism
489695,Pharmacology & Pharmacy
480204,Genetics & Heredity;Biotechnology & Applied Microbiology
488571,Multidisciplinary Sciences
456472,Cell Biology
488083,Multidisciplinary Sciences
496617,Biology
519724,Pharmacology & Pharmacy
485483,"Chemistry, Medicinal;Infectious Diseases"
520871,Biochemistry & Molecular Biology;Genetics & Heredity
488084,Multidisciplinary Sciences
486795,Biochemistry & Molecular Biology
470968,Biochemistry & Molecular Biology
510608,Cell Biology
519883,Genetics & Heredity
489321,Multidisciplinary Sciences
470593,"Chemistry, Medicinal"
966528,Biochemistry & Molecular Biology
478420,Pharmacology & Pharmacy
485481,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
782296,Rheumatology
484817,Multidisciplinary Sciences
441263,"Chemistry, Medicinal"
456469,Biochemistry & Molecular Biology;Genetics & Heredity
302761,"Chemistry, Medicinal;Infectious Diseases"
488916,Neurosciences
494814,"Medicine, General & Internal"
319236,"Pharmacology & Pharmacy;Chemistry, Medicinal"
421166,Biochemical Research Methods
489328,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
499274,"Medicine, General & Internal"
489691,Endocrinology & Metabolism;Neurosciences
482472,Biochemistry & Molecular Biology;Cell Biology;Genetics & Heredity;Oncology
480743,Biochemistry & Molecular Biology
482474,Multidisciplinary Sciences
480174,Genetics & Heredity
418001,Immunology
33506,"Chemistry, Inorganic & Nuclear"
33443,"Chemistry, Inorganic & Nuclear"
67679,"Chemistry, Multidisciplinary"
