gb_id,label
482472,Cell Biology;Oncology;Biochemistry & Molecular Biology;Genetics & Heredity
15493,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
37436,Multidisciplinary Sciences
441263,"Chemistry, Medicinal"
353066,Biochemistry & Molecular Biology
353100,Rheumatology
353058,"Chemistry, Medicinal"
157120,Multidisciplinary Sciences
1017558,"Medicine, General & Internal"
98911,Immunology
98918,Cell Biology
98917,Biochemistry & Molecular Biology
98874,Infectious Diseases
353070,"Biochemistry & Molecular Biology;Chemistry, Medicinal;Chemistry, Organic"
485483,"Infectious Diseases;Chemistry, Medicinal"
353055,Biochemistry & Molecular Biology;Biophysics
353072,Immunology
353113,Biochemistry & Molecular Biology
487857,Rheumatology
486376,Rheumatology
481242,Rheumatology
353111,Biochemistry & Molecular Biology
353080,Immunology
361212,Biochemistry & Molecular Biology
353098,Biochemistry & Molecular Biology;Biophysics
353090,Biochemistry & Molecular Biology
353104,Biochemistry & Molecular Biology
353108,Biochemistry & Molecular Biology
353084,Cell Biology;Biochemistry & Molecular Biology
353082,Biochemistry & Molecular Biology
353076,Microbiology;Infectious Diseases;Pharmacology & Pharmacy
353115,Rheumatology
353106,"Chemistry, Medicinal;Pharmacology & Pharmacy;Plant Sciences"
353056,Biochemistry & Molecular Biology;Biophysics
353096,Immunology;Genetics & Heredity
353074,"Chemistry, Medicinal"
353102,Biochemistry & Molecular Biology;Biophysics
353060,Cell Biology;Biochemistry & Molecular Biology
353086,Microbiology;Pharmacology & Pharmacy
486178,Immunology;Microbiology
353048,Genetics & Heredity
361218,Gastroenterology & Hepatology
353052,Biochemistry & Molecular Biology;Parasitology
353042,Biochemistry & Molecular Biology;Parasitology
353094,Cell Biology;Biochemistry & Molecular Biology;Biology
353062,Immunology;Microbiology;Infectious Diseases
482474,Multidisciplinary Sciences
807376,Biochemistry & Molecular Biology
39395,Microbiology;Pharmacology & Pharmacy
39329,Immunology;Genetics & Heredity
39369,Gastroenterology & Hepatology
39317,Immunology
39325,Rheumatology
39319,Cell Biology;Immunology;Pathology
39333,Microbiology;Pharmacology & Pharmacy
548809,Genetics & Heredity
39349,Cell Biology;Immunology;Pathology
39385,Rheumatology
157072,"Chemistry, Medicinal"
39377,Multidisciplinary Sciences
39387,"Chemistry, Multidisciplinary"
39383,Cell Biology;Oncology;Biochemistry & Molecular Biology;Genetics & Heredity
39316,Cardiac & Cardiovascular Systems;Peripheral Vascular Disease
39361,Infectious Diseases;Parasitology;Tropical Medicine
489321,Multidisciplinary Sciences
39340,Genetics & Heredity
39355,Rheumatology
39360,"Biochemistry & Molecular Biology;Chemistry, Medicinal;Chemistry, Organic"
39397,"Immunology;Medicine, Research & Experimental"
39276,Multidisciplinary Sciences
39246,Rheumatology
98872,Rheumatology
157082,Rheumatology
157081,Rheumatology
519883,Genetics & Heredity
157099,Genetics & Heredity
98934,Cell Biology;Immunology
98886,Rheumatology
98871,Biochemistry & Molecular Biology
98908,Biochemistry & Molecular Biology;Genetics & Heredity
494816,Genetics & Heredity
361211,Biochemistry & Molecular Biology
157211,Biochemistry & Molecular Biology;Biophysics
172692,Rheumatology
189112,Immunology;Allergy
168745,Multidisciplinary Sciences
177056,Biochemistry & Molecular Biology;Genetics & Heredity
172688,Biochemistry & Molecular Biology
157210,Biochemical Research Methods
185765,Multidisciplinary Sciences
172690,Multidisciplinary Sciences
180092,"Chemistry, Medicinal;Pharmacology & Pharmacy;Plant Sciences"
196168,Genetics & Heredity
196169,Immunology;Neurosciences
196170,Multidisciplinary Sciences
178356,Genetics & Heredity
222026,Infectious Diseases;Parasitology;Tropical Medicine
220031,Multidisciplinary Sciences
134525,Multidisciplinary Sciences
127669,Parasitology;Tropical Medicine
127684,Pharmacology & Pharmacy
127483,Virology
127676,"Infectious Diseases;Chemistry, Medicinal"
134515,Parasitology;Tropical Medicine
134526,Multidisciplinary Sciences
134524,Biochemistry & Molecular Biology
117715,Biochemical Research Methods
134516,Infectious Diseases;Parasitology;Tropical Medicine
155485,Multidisciplinary Sciences
114789,Multidisciplinary Sciences
133513,Biochemistry & Molecular Biology;Biophysics
127671,Multidisciplinary Sciences
134529,Biochemistry & Molecular Biology;Genetics & Heredity
127666,Gastroenterology & Hepatology
127670,Immunology
114790,Genetics & Heredity
157219,"Chemistry, Multidisciplinary"
98825,Rheumatology
177039,"Medicine, General & Internal"
39792,Multidisciplinary Sciences
98494,Multidisciplinary Sciences
98830,Multidisciplinary Sciences
98831,Rheumatology
98836,Clinical Neurology;Neurosciences
39796,Biochemistry & Molecular Biology;Parasitology
98834,Microbiology;Infectious Diseases;Pharmacology & Pharmacy
39810,"Infectious Diseases;Chemistry, Medicinal"
157222,Genetics & Heredity
98837,Genetics & Heredity
39790,Multidisciplinary Sciences
39808,Infectious Diseases;Parasitology;Tropical Medicine
39803,Multidisciplinary Sciences
76915,Oncology
98833,Multidisciplinary Sciences
536524,Biochemistry & Molecular Biology
114786,Cell Biology
157239,Gastroenterology & Hepatology
39812,Genetics & Heredity;Biotechnology & Applied Microbiology
97887,"Biochemistry & Molecular Biology;Chemistry, Medicinal"
114788,Microbiology;Parasitology;Virology
39791,Multidisciplinary Sciences
39813,Microbiology;Pharmacology & Pharmacy
37351,Multidisciplinary Sciences
98827,"Chemistry, Medicinal"
114445,Cell Biology;Biochemistry & Molecular Biology
114784,Biochemistry & Molecular Biology;Genetics & Heredity
927199,"Chemistry, Multidisciplinary"
98828,Multidisciplinary Sciences
98829,Multidisciplinary Sciences
39698,Biochemistry & Molecular Biology
39702,Multidisciplinary Sciences
141505,Genetics & Heredity
39744,Biochemistry & Molecular Biology;Parasitology
39769,Cell Biology;Oncology
39785,"Chemistry, Medicinal"
39767,Parasitology
39735,Immunology
39723,Rheumatology
39701,Microbiology;Parasitology;Virology
39771,Multidisciplinary Sciences
39703,Rheumatology
39717,Genetics & Heredity
534506,Cell Biology;Oncology
39726,Biochemistry & Molecular Biology
39781,Rheumatology
39709,"Chemistry, Medicinal;Pharmacology & Pharmacy;Plant Sciences"
39770,Multidisciplinary Sciences
39697,Ophthalmology
39782,Microbiology
39731,Genetics & Heredity
39786,Immunology;Neurosciences
39720,Microbiology;Pharmacology & Pharmacy
39755,Cell Biology;Immunology
39738,Microbiology
39718,Genetics & Heredity
39733,Genetics & Heredity
187833,Biochemistry & Molecular Biology
39773,Immunology;Allergy
39699,Biochemistry & Molecular Biology;Genetics & Heredity
39746,Infectious Diseases;Parasitology;Tropical Medicine
39765,Infectious Diseases;Parasitology;Tropical Medicine
39739,Cell Biology;Immunology;Pathology
39715,Microbiology
39693,Multidisciplinary Sciences
39710,Infectious Diseases;Parasitology;Tropical Medicine
39740,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
39775,Microbiology;Pharmacology & Pharmacy
39714,Immunology;Genetics & Heredity
39778,Microbiology;Pharmacology & Pharmacy
39784,Rheumatology
39708,Biochemistry & Molecular Biology;Genetics & Heredity
7393,"Chemistry, Multidisciplinary"
39780,Rheumatology
39759,Pharmacology & Pharmacy
39749,Cell Biology;Biochemistry & Molecular Biology
39721,Clinical Neurology;Neurosciences
189111,Multidisciplinary Sciences
172680,Rheumatology
168743,Neurosciences
172686,Rheumatology
168748,"Chemistry, Medicinal"
189110,Biochemistry & Molecular Biology
185766,Immunology
177055,Immunology;Microbiology
196699,Neurosciences
172685,Multidisciplinary Sciences
157240,Cell Biology;Oncology
172694,Plant Sciences
172681,"Chemistry, Medicinal;Pharmacology & Pharmacy"
190864,Neurosciences
155471,Genetics & Heredity
182624,Virology
177054,Infectious Diseases;Parasitology;Tropical Medicine
172682,Immunology
172687,Biochemistry & Molecular Biology
172370,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
157241,Multidisciplinary Sciences
172696,Pharmacology & Pharmacy
155472,Cell Biology
187854,Genetics & Heredity
196171,Biochemistry & Molecular Biology;Genetics & Heredity
168746,Neurosciences
157212,Multidisciplinary Sciences
172689,"Chemistry, Medicinal;Chemistry, Organic"
133981,Multidisciplinary Sciences
155482,Microbiology;Pharmacology & Pharmacy
559433,Biochemistry & Molecular Biology;Parasitology
155473,Gastroenterology & Hepatology
134514,Microbiology
134527,"Chemistry, Medicinal;Chemistry, Organic"
127133,Multidisciplinary Sciences
127674,Multidisciplinary Sciences
127662,Dermatology
134528,Multidisciplinary Sciences
134521,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
127663,Cell Biology
155484,Cell Biology;Oncology;Biochemistry & Molecular Biology;Genetics & Heredity
134513,Multidisciplinary Sciences
122032,Multidisciplinary Sciences
114782,Microbiology;Biochemistry & Molecular Biology
39814,Microbiology;Pharmacology & Pharmacy
98843,Immunology
39787,Endocrinology & Metabolism
39815,Cardiac & Cardiovascular Systems;Peripheral Vascular Disease
114785,Genetics & Heredity
98822,Oncology
39793,Parasitology;Tropical Medicine
39807,Rheumatology
114792,"Chemistry, Medicinal"
157238,Biochemistry & Molecular Biology
98842,Cell Biology;Immunology;Pathology
127681,"Chemistry, Multidisciplinary"
114787,Biochemistry & Molecular Biology;Parasitology
39806,"Chemistry, Medicinal"
39804,Immunology;Genetics & Heredity
98839,Genetics & Heredity
98823,Pharmacology & Pharmacy
98844,Cell Biology
98824,Microbiology;Biochemistry & Molecular Biology
157215,Cell Biology;Oncology
98826,Immunology
399516,Immunology;Microbiology
172684,Cell Biology
187838,"Chemistry, Medicinal;Pharmacology & Pharmacy;Plant Sciences"
196698,Cell Biology;Oncology
172691,"Chemistry, Multidisciplinary"
1002716,Biochemistry & Molecular Biology;Genetics & Heredity
193581,Immunology;Microbiology
114794,"Chemistry, Organic"
39809,Immunology
157223,Neurosciences;Pharmacology & Pharmacy
98841,Biochemistry & Molecular Biology
192482,Biochemistry & Molecular Biology
39766,Biochemistry & Molecular Biology
39722,Rheumatology
7372,"Biochemistry & Molecular Biology;Chemistry, Medicinal"
39745,Multidisciplinary Sciences
39700,Rheumatology
202129,Rheumatology
387127,Rheumatology
39453,Cell Biology;Biochemistry & Molecular Biology;Genetics & Heredity
387119,Cell Biology;Biochemistry & Molecular Biology
387067,Immunology;Neurosciences
39438,Biochemistry & Molecular Biology;Biophysics
420538,Biochemistry & Molecular Biology
457583,"Immunology;Medicine, Research & Experimental"
428026,"Medicine, General & Internal"
428018,"Immunology;Medicine, Research & Experimental"
428006,Microbiology
428028,"Immunology;Medicine, Research & Experimental"
265776,Genetics & Heredity
465139,Biochemistry & Molecular Biology;Biophysics
39575,Clinical Neurology
21004,Genetics & Heredity
39505,Biochemistry & Molecular Biology
21061,Clinical Neurology;Neurosciences
39498,Obstetrics & Gynecology;Reproductive Biology
157126,Rheumatology
98849,Immunology;Genetics & Heredity
39455,Immunology
39468,Rheumatology
39539,Multidisciplinary Sciences
157080,Rheumatology
39454,Rheumatology
39411,Rheumatology
98850,Immunology;Genetics & Heredity
39447,Dermatology
39431,Rheumatology
422417,Plant Sciences
39562,Multidisciplinary Sciences
489695,Pharmacology & Pharmacy
39437,Microbiology
39463,Multidisciplinary Sciences
291337,Microbiology
533002,Microbiology;Pharmacology & Pharmacy
485484,Microbiology
235253,"Medicine, General & Internal"
933451,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
39462,Rheumatology
39487,Immunology;Genetics & Heredity
39471,Rheumatology
39465,Rheumatology
39446,Rheumatology
39436,Genetics & Heredity
39424,Cell Biology;Immunology;Pathology
39472,Rheumatology
39489,Neurosciences
39466,Biochemistry & Molecular Biology;Genetics & Heredity
39432,Clinical Neurology;Neurosciences
202132,Rheumatology
39492,Rheumatology
98864,Biochemistry & Molecular Biology;Genetics & Heredity
39459,Immunology;Genetics & Heredity
39461,Multidisciplinary Sciences
39435,Rheumatology
39441,Immunology;Biochemistry & Molecular Biology
39440,Cell Biology;Biochemistry & Molecular Biology;Genetics & Heredity
39495,Rheumatology
39443,Rheumatology
39515,Parasitology
98860,Oncology
824460,Microbiology;Infectious Diseases;Pharmacology & Pharmacy
944108,Rheumatology
849654,"Chemistry, Medicinal"
293502,Rheumatology
471056,Oncology
494817,Biology
957836,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
39497,Cell Biology;Immunology
39460,Gastroenterology & Hepatology
39451,Rheumatology
39445,Rheumatology
39416,Cell Biology;Immunology;Pathology
39439,Rheumatology
39430,Cell Biology;Biochemistry & Molecular Biology;Genetics & Heredity
39507,Parasitology
39499,Rheumatology
39421,Cell Biology;Biochemistry & Molecular Biology
39488,Rheumatology
39417,Multidisciplinary Sciences
39496,Multidisciplinary Sciences
39473,Microbiology;Pharmacology & Pharmacy
39418,Endocrinology & Metabolism
39493,Immunology;Genetics & Heredity
39415,Biochemistry & Molecular Biology;Genetics & Heredity
39450,Cell Biology;Biochemistry & Molecular Biology;Genetics & Heredity
39512,"Chemistry, Medicinal;Chemistry, Organic"
39414,"Chemistry, Medicinal;Pharmacology & Pharmacy;Plant Sciences"
39420,Immunology;Microbiology;Infectious Diseases
39469,Infectious Diseases
39425,Rheumatology
235622,Infectious Diseases;Parasitology;Tropical Medicine
236530,Rheumatology
302758,Rheumatology
236536,Clinical Neurology;Neurosciences
319236,"Chemistry, Medicinal;Pharmacology & Pharmacy"
337088,Rheumatology
376582,Parasitology;Tropical Medicine
236531,Rheumatology
321184,"Chemistry, Inorganic & Nuclear"
311242,Infectious Diseases;Parasitology;Tropical Medicine
319229,Genetics & Heredity
258918,Immunology;Allergy
373116,"Chemistry, Medicinal"
456770,"Biochemistry & Molecular Biology;Chemistry, Multidisciplinary"
375930,Pharmacology & Pharmacy
369667,Pharmacology & Pharmacy
379785,Biochemistry & Molecular Biology
934300,Immunology;Microbiology
319235,Pharmacology & Pharmacy
381739,Immunology;Microbiology
421026,Pharmacology & Pharmacy
228189,Multidisciplinary Sciences
39565,Multidisciplinary Sciences
418001,Immunology
342767,Hematology
33506,"Chemistry, Inorganic & Nuclear"
33443,"Chemistry, Inorganic & Nuclear"
67679,"Chemistry, Multidisciplinary"
